"Step","olive-sweep-25 - train/eps_reward","olive-sweep-25 - train/eps_reward__MIN","olive-sweep-25 - train/eps_reward__MAX","fresh-sweep-6 - train/eps_reward","fresh-sweep-6 - train/eps_reward__MIN","fresh-sweep-6 - train/eps_reward__MAX","logical-sweep-3 - train/eps_reward","logical-sweep-3 - train/eps_reward__MIN","logical-sweep-3 - train/eps_reward__MAX","sleek-sweep-9 - train/eps_reward","sleek-sweep-9 - train/eps_reward__MIN","sleek-sweep-9 - train/eps_reward__MAX","winter-sweep-5 - train/eps_reward","winter-sweep-5 - train/eps_reward__MIN","winter-sweep-5 - train/eps_reward__MAX","true-sweep-13 - train/eps_reward","true-sweep-13 - train/eps_reward__MIN","true-sweep-13 - train/eps_reward__MAX","graceful-sweep-2 - train/eps_reward","graceful-sweep-2 - train/eps_reward__MIN","graceful-sweep-2 - train/eps_reward__MAX","restful-sweep-21 - train/eps_reward","restful-sweep-21 - train/eps_reward__MIN","restful-sweep-21 - train/eps_reward__MAX"
"4379","0.73","0.73","0.73","0.5725","0.5725","0.5725","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.7975","0.7975","0.7975","0","0","0","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"4380","0.595","0.595","0.595","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.5275","0.5275","0.5275","0.685","0.685","0.685","0.775","0.775","0.775","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.82","0.82","0.82","0.6625","0.6625","0.6625"
"4381","0.7525","0.7525","0.7525","0","0","0","0.235","0.235","0.235","0.685","0.685","0.685","0.685","0.685","0.685","0.595","0.595","0.595","0.7525","0.7525","0.7525","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"4382","0.7975","0.7975","0.7975","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.12250000000000005","0.12250000000000005","0.12250000000000005"
"4383","0.5725","0.5725","0.5725","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.5725","0.5725","0.5725","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4384","0.685","0.685","0.685","0.5725","0.5725","0.5725","0","0","0","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.21250000000000002","0.21250000000000002","0.21250000000000002"
"4385","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0.7525","0.7525","0.7525","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0.595","0.595","0.595","0.685","0.685","0.685"
"4386","0.7525","0.7525","0.7525","0.595","0.595","0.595","0","0","0","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.8875","0.8875","0.8875","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4387","0","0","0","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.82","0.82","0.82","0.34750000000000003","0.34750000000000003","0.34750000000000003"
"4388","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.73","0.73","0.73","0.3025","0.3025","0.3025","0.7075","0.7075","0.7075","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.82","0.82","0.82","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"4389","0.12250000000000005","0.12250000000000005","0.12250000000000005","0.82","0.82","0.82","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.39249999999999996","0.39249999999999996","0.39249999999999996"
"4390","0.55","0.55","0.55","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"4391","0.595","0.595","0.595","0.8875","0.8875","0.8875","0.5275","0.5275","0.5275","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"4392","0.82","0.82","0.82","0","0","0","0.775","0.775","0.775","0.73","0.73","0.73","0.775","0.775","0.775","0.5725","0.5725","0.5725","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"4393","0.8875","0.8875","0.8875","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4394","0.37","0.37","0.37","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.8875","0.8875","0.8875","0.37","0.37","0.37","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4395","0.775","0.775","0.775","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.865","0.865","0.865","0.7075","0.7075","0.7075","0.865","0.865","0.865","0.595","0.595","0.595"
"4396","0.775","0.775","0.775","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82","0.73","0.73","0.73","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.775","0.775","0.775","0.82","0.82","0.82"
"4397","0.865","0.865","0.865","0.82","0.82","0.82","0.73","0.73","0.73","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"4398","0","0","0","0.82","0.82","0.82","0.12250000000000005","0.12250000000000005","0.12250000000000005","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.775","0.775","0.775","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.2799999999999999","0.2799999999999999","0.2799999999999999"
"4399","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4400","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.7525","0.7525","0.7525","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"4401","0.775","0.775","0.775","0.775","0.775","0.775","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.6625","0.6625","0.6625","0.775","0.775","0.775","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.775","0.775","0.775","0","0","0"
"4402","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.8875","0.8875","0.8875","0","0","0","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.73","0.73","0.73","0.8875","0.8875","0.8875","0.595","0.595","0.595"
"4403","0.82","0.82","0.82","0.595","0.595","0.595","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.6625","0.6625","0.6625","0.82","0.82","0.82"
"4404","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.73","0.73","0.73","0.5725","0.5725","0.5725","0.5275","0.5275","0.5275","0.6625","0.6625","0.6625","0.595","0.595","0.595","0.685","0.685","0.685","0.7525","0.7525","0.7525"
"4405","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.235","0.235","0.235","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075","0.595","0.595","0.595","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4406","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7975","0.7975","0.7975","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.82","0.82","0.82","0.37","0.37","0.37","0.82","0.82","0.82","0.73","0.73","0.73"
"4407","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.685","0.685","0.685","0.685","0.685","0.685","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0","0","0"
"4408","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.595","0.595","0.595","0.5275","0.5275","0.5275","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7525","0.7525","0.7525","0.685","0.685","0.685","0.775","0.775","0.775"
"4409","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.235","0.235","0.235"
"4410","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0","0.3025","0.3025","0.3025","0","0","0","0.6625","0.6625","0.6625","0","0","0"
"4411","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.595","0.595","0.595","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.73","0.73","0.73","0.55","0.55","0.55"
"4412","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.595","0.595","0.595","0","0","0","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625"
"4413","0.73","0.73","0.73","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0","0","0","0.7075","0.7075","0.7075","0","0","0","0.5725","0.5725","0.5725","0.775","0.775","0.775"
"4414","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.7525","0.7525","0.7525","0.595","0.595","0.595","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.73","0.73","0.73","0.6625","0.6625","0.6625","0.73","0.73","0.73","0.82","0.82","0.82"
"4415","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.8425","0.8425","0.8425","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.8425","0.8425","0.8425","0.4149999999999999","0.4149999999999999","0.4149999999999999"
"4416","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.5725","0.5725","0.5725","0.775","0.775","0.775","0.8425","0.8425","0.8425"
"4417","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.775","0.775","0.775","0","0","0","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4418","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.3025","0.3025","0.3025","0.7975","0.7975","0.7975","0","0","0"
"4419","0","0","0","0.865","0.865","0.865","0.775","0.775","0.775","0.775","0.775","0.775","0.7975","0.7975","0.7975","0","0","0","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"4420","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.7975","0.7975","0.7975","0","0","0","0.73","0.73","0.73","0.09999999999999998","0.09999999999999998","0.09999999999999998","0.7075","0.7075","0.7075","0.73","0.73","0.73"
"4421","0.865","0.865","0.865","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865","0.775","0.775","0.775"
"4422","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7975","0.7975","0.7975","0","0","0","0","0","0","0.5725","0.5725","0.5725","0.09999999999999998","0.09999999999999998","0.09999999999999998","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"4423","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4424","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.4375","0.4375","0.4375","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.73","0.73","0.73","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.595","0.595","0.595"
"4425","0.595","0.595","0.595","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625"
"4426","0.865","0.865","0.865","0.865","0.865","0.865","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.865","0.865","0.865","0.595","0.595","0.595","0.865","0.865","0.865","0.7525","0.7525","0.7525"
"4427","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.775","0.775","0.775","0.595","0.595","0.595","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"4428","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4429","0.7075","0.7075","0.7075","0.4375","0.4375","0.4375","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"4430","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4431","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.5275","0.5275","0.5275","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.39249999999999996","0.39249999999999996","0.39249999999999996"
"4432","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.8425","0.8425","0.8425","0.5725","0.5725","0.5725","0.5725","0.5725","0.5725","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.775","0.775","0.775"
"4433","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.55","0.55","0.55","0.8425","0.8425","0.8425","0.73","0.73","0.73"
"4434","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.73","0.73","0.73","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"4435","0.82","0.82","0.82","0.865","0.865","0.865","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.865","0.865","0.865","0.55","0.55","0.55","0.5725","0.5725","0.5725","0.82","0.82","0.82","0.865","0.865","0.865"
"4436","0.3025","0.3025","0.3025","0.7075","0.7075","0.7075","0.5275","0.5275","0.5275","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.8425","0.8425","0.8425","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.8425","0.8425","0.8425","0.595","0.595","0.595"
"4437","0.82","0.82","0.82","0.685","0.685","0.685","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"4438","0.685","0.685","0.685","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.6625","0.6625","0.6625","0","0","0","0.7075","0.7075","0.7075","0","0","0"
"4439","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4440","0.5725","0.5725","0.5725","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865","0.595","0.595","0.595"
"4441","0.55","0.55","0.55","0.82","0.82","0.82","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.82","0.82","0.82","0.73","0.73","0.73","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.775","0.775","0.775","0.73","0.73","0.73"
"4442","0.37","0.37","0.37","0.73","0.73","0.73","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.55","0.55","0.55","0.595","0.595","0.595","0.685","0.685","0.685","0.7075","0.7075","0.7075"
"4443","0.7075","0.7075","0.7075","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.5275","0.5275","0.5275"
"4444","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4445","0.6625","0.6625","0.6625","0.775","0.775","0.775","0","0","0","0.6625","0.6625","0.6625","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075"
"4446","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"4447","0.595","0.595","0.595","0.73","0.73","0.73","0.685","0.685","0.685","0.73","0.73","0.73","0.3025","0.3025","0.3025","0","0","0","0.7075","0.7075","0.7075","0.73","0.73","0.73"
"4448","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.685","0.685","0.685","0.6625","0.6625","0.6625","0","0","0","0.6625","0.6625","0.6625","0","0","0","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4449","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.5275","0.5275","0.5275","0.775","0.775","0.775","0","0","0","0.775","0.775","0.775","0.775","0.775","0.775"
"4450","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4451","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.82","0.82","0.82","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"4452","0.91","0.91","0.91","0.82","0.82","0.82","0.91","0.91","0.91","0.685","0.685","0.685","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.91","0.91","0.91"
"4453","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.595","0.595","0.595","0","0","0","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.595","0.595","0.595"
