"Step","devout-sweep-13 - test_env/eps_reward","devout-sweep-13 - test_env/eps_reward__MIN","devout-sweep-13 - test_env/eps_reward__MAX","fine-sweep-7 - test_env/eps_reward","fine-sweep-7 - test_env/eps_reward__MIN","fine-sweep-7 - test_env/eps_reward__MAX","dry-sweep-3 - test_env/eps_reward","dry-sweep-3 - test_env/eps_reward__MIN","dry-sweep-3 - test_env/eps_reward__MAX"
"8067","0","0","0","0","0","0","0","0","0"
"8068","0","0","0","0","0","0","0","0","0"
"8069","0.74125","0.74125","0.74125","0","0","0","0","0","0"
"8070","0","0","0","0","0","0","0","0","0"
"8071","0","0","0","0","0","0","0","0","0"
"8072","0","0","0","0","0","0","0","0","0"
"8073","0","0","0","0","0","0","0","0","0"
"8074","0","0","0","0","0","0","0","0","0"
"8075","0","0","0","0","0","0","0","0","0"
"8076","0","0","0","0","0","0","0","0","0"
"8077","0","0","0","0","0","0","0","0","0"
"8078","0","0","0","0","0","0","0","0","0"
"8079","0","0","0","0","0","0","0","0","0"
"8080","0","0","0","0","0","0","0","0","0"
"8081","0","0","0","0","0","0","0","0","0"
"8082","0","0","0","0","0","0","0","0","0"
"8083","0","0","0","0","0","0","0","0","0"
"8084","0","0","0","0","0","0","0","0","0"
"8085","0","0","0","0.73","0.73","0.73","0","0","0"
"8086","0","0","0","0","0","0","0","0","0"
"8087","0","0","0","0","0","0","0","0","0"
"8088","0","0","0","0","0","0","0","0","0"
"8089","0","0","0","0","0","0","0","0","0"
"8090","0.73","0.73","0.73","0.74125","0.74125","0.74125","0","0","0"
"8091","0","0","0","0","0","0","0","0","0"
"8092","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125","0","0","0"
"8093","0","0","0","0","0","0","0","0","0"
"8094","0","0","0","0","0","0","0","0","0"
"8095","0.7975","0.7975","0.7975","0.78625","0.78625","0.78625","0","0","0"
"8096","0","0","0","0","0","0","0","0","0"
"8097","0.55","0.55","0.55","0.12250000000000005","0.12250000000000005","0.12250000000000005","0","0","0"
"8098","0.5725","0.5725","0.5725","0","0","0","0","0","0"
"8099","0","0","0","0","0","0","0","0","0"
"8100","0","0","0","0","0","0","0","0","0"
"8101","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.7525","0.7525","0.7525","0","0","0"
"8102","0","0","0","0","0","0","0","0","0"
"8103","0","0","0","0","0","0","0","0","0"
"8104","0","0","0","0.51625","0.51625","0.51625","0","0","0"
"8105","0","0","0","0","0","0","0","0","0"
"8106","0.74125","0.74125","0.74125","0.55","0.55","0.55","0","0","0"
"8107","0","0","0","0","0","0","0","0","0"
"8108","0","0","0","0","0","0","0","0","0"
"8109","0","0","0","0","0","0","0","0","0"
"8110","0","0","0","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0"
"8111","0","0","0","0","0","0","0","0","0"
"8112","0","0","0","0","0","0","0","0","0"
"8113","0.78625","0.78625","0.78625","0.65125","0.65125","0.65125","0","0","0"
"8114","0","0","0","0","0","0","0","0","0"
"8115","0.7637499999999999","0.7637499999999999","0.7637499999999999","0","0","0","0","0","0"
"8116","0","0","0","0","0","0","0","0","0"
"8117","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0","0","0"
"8118","0","0","0","0","0","0","0","0","0"
"8119","0","0","0","0","0","0","0","0","0"
"8120","0","0","0","0","0","0","0","0","0"
"8121","0","0","0","0","0","0","0","0","0"
"8122","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0","0","0"
"8123","0","0","0","0","0","0","0","0","0"
"8124","0","0","0","0","0","0","0","0","0"
"8125","0","0","0","0","0","0","0","0","0"
"8126","0","0","0","0","0","0","0","0","0"
"8127","0","0","0","0","0","0","0","0","0"
"8128","0.78625","0.78625","0.78625","0","0","0","0","0","0"
"8129","0","0","0","0","0","0","0","0","0"
"8130","0","0","0","0","0","0","0","0","0"
"8131","0","0","0","0","0","0","0","0","0"
"8132","0.25750000000000006","0.25750000000000006","0.25750000000000006","0","0","0","0","0","0"
"8133","0","0","0","0","0","0","0","0","0"
"8134","0","0","0","0","0","0","0","0","0"
"8135","0","0","0","0","0","0","0","0","0"
"8136","0","0","0","0","0","0","0","0","0"
"8137","0.6625","0.6625","0.6625","0","0","0","0","0","0"
"8138","0","0","0","0","0","0","0","0","0"
"8139","0","0","0","0","0","0","0","0","0"
"8140","0","0","0","0","0","0","0","0","0"
"8141","0.62875","0.62875","0.62875","0","0","0","0","0","0"
"8142","0","0","0","0","0","0","0","0","0"
"8143","0","0","0","0","0","0","0","0","0"
"8144","0","0","0","0","0","0","0","0","0"
"8145","0","0","0","0","0","0","0","0","0"
"8146","0","0","0","0","0","0","0","0","0"
"8147","0","0","0","0","0","0","0","0","0"
"8148","0","0","0","0","0","0","0","0","0"
"8149","0.78625","0.78625","0.78625","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0"
"8150","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0","0","0"
"8151","0","0","0","0","0","0","0","0","0"
"8152","0","0","0","0","0","0","0","0","0"
"8153","0","0","0","0","0","0","0","0","0"
"8154","0","0","0","0","0","0","0","0","0"
"8155","0","0","0","0","0","0","0","0","0"
"8156","0","0","0","0","0","0","0","0","0"
"8157","0","0","0","0","0","0","0","0","0"
"8158","0","0","0","0","0","0","0","0","0"
"8159","0","0","0","0","0","0","0","0","0"
"8160","0","0","0","0","0","0","0","0","0"
"8161","0","0","0","0","0","0","0","0","0"
"8162","0","0","0","0","0","0","0","0","0"
"8163","0","0","0","0","0","0","0","0","0"
"8164","0","0","0","0","0","0","0","0","0"
"8165","0","0","0","0","0","0","0","0","0"
"8166","0","0","0","0","0","0","0","0","0"
"8167","0.58375","0.58375","0.58375","0","0","0","0","0","0"
"8168","0","0","0","0","0","0","0","0","0"
"8169","0","0","0","0","0","0","0","0","0"
"8170","0","0","0","0","0","0","0","0","0"
"8171","0","0","0","0","0","0","0","0","0"
"8172","0","0","0","0","0","0","0","0","0"
"8173","0","0","0","0","0","0","0","0","0"
"8174","0","0","0","0.7525","0.7525","0.7525","0","0","0"
"8175","0","0","0","0","0","0","0","0","0"
"8176","0","0","0","0","0","0","0","0","0"
"8177","0","0","0","0","0","0","0","0","0"
"8178","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.7637499999999999","0.7637499999999999","0.7637499999999999","0","0","0"
"8179","0","0","0","0","0","0","0","0","0"
"8180","0","0","0","0","0","0","0","0","0"
"8181","0.20125000000000004","0.20125000000000004","0.20125000000000004","0","0","0","0","0","0"
"8182","0","0","0","0","0","0","0","0","0"
"8183","0","0","0","0","0","0","0","0","0"
"8184","0","0","0","0","0","0","0","0","0"
"8185","0","0","0","0","0","0","0","0","0"
"8186","0","0","0","0","0","0","0","0","0"
"8187","0","0","0","0","0","0","0","0","0"
"8188","0","0","0","0","0","0","0","0","0"
"8189","0","0","0","0","0","0","0","0","0"
"8190","0","0","0","0.80875","0.80875","0.80875","0","0","0"
"8191","0","0","0","0.65125","0.65125","0.65125","0","0","0"
"8192","0","0","0","0","0","0","0","0","0"
"8193","0","0","0","0","0","0","0","0","0"
"8194","0","0","0","0","0","0","0","0","0"
"8195","0.58375","0.58375","0.58375","0","0","0","0","0","0"
"8196","0","0","0","0","0","0","0","0","0"
"8197","0.58375","0.58375","0.58375","0","0","0","0","0","0"
"8198","0","0","0","0","0","0","0","0","0"
"8199","0","0","0","0.21250000000000002","0.21250000000000002","0.21250000000000002","0","0","0"
"8200","0.17874999999999996","0.17874999999999996","0.17874999999999996","0","0","0","0","0","0"
"8201","0","0","0","0","0","0","0","0","0"
"8202","0.44875","0.44875","0.44875","0.80875","0.80875","0.80875","0","0","0"
"8203","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0"
"8204","0","0","0","0","0","0","0","0","0"
"8205","0","0","0","0","0","0","0","0","0"
"8206","0","0","0","0","0","0","0","0","0"
"8207","0","0","0","0","0","0","0","0","0"
"8208","0","0","0","0","0","0","0","0","0"
"8209","0","0","0","0","0","0","0","0","0"
"8210","0","0","0","0","0","0","0","0","0"
"8211","0","0","0","0","0","0","0","0","0"
"8212","0","0","0","0","0","0","0","0","0"
"8213","0","0","0","0","0","0","0","0","0"
"8214","0.6625","0.6625","0.6625","0","0","0","0","0","0"
"8215","0","0","0","0","0","0","0","0","0"
"8216","0","0","0","0","0","0","0","0","0"
"8217","0","0","0","0","0","0","0","0","0"
"8218","0","0","0","0","0","0","0","0","0"
"8219","0.58375","0.58375","0.58375","0","0","0","0","0","0"
"8220","0","0","0","0","0","0","0","0","0"
"8221","0","0","0","0","0","0","0","0","0"
"8222","0","0","0","0","0","0","0","0","0"
"8223","0","0","0","0","0","0","0","0","0"
"8224","0","0","0","0","0","0","0","0","0"
"8225","0","0","0","0","0","0","0","0","0"
"8226","0","0","0","0","0","0","0","0","0"
"8227","0","0","0","0.49375","0.49375","0.49375","0","0","0"
"8228","0","0","0","0","0","0","0","0","0"
"8229","0","0","0","0","0","0","0","0","0"
"8230","0","0","0","0","0","0","0","0","0"
"8231","0","0","0","0","0","0","0","0","0"
"8232","0","0","0","0.51625","0.51625","0.51625","0","0","0"
"8233","0","0","0","0","0","0","0","0","0"
"8234","0","0","0","0","0","0","0","0","0"
"8235","0","0","0","0","0","0","0","0","0"
"8236","0","0","0","0.65125","0.65125","0.65125","0","0","0"
"8237","0","0","0","0","0","0","0","0","0"
"8238","0","0","0","0.685","0.685","0.685","0","0","0"
"8239","0.65125","0.65125","0.65125","0","0","0","0","0","0"
"8240","0","0","0","0","0","0","0","0","0"
"8241","0","0","0","0","0","0","0","0","0"
"8242","0","0","0","0","0","0","0","0","0"
"8243","0","0","0","0","0","0","0","0","0"
"8244","0","0","0","0","0","0","0","0","0"
"8245","0","0","0","0","0","0","0","0","0"
"8246","0","0","0","0","0","0","0","0","0"
"8247","0","0","0","0","0","0","0","0","0"
"8248","0","0","0","0","0","0","0","0","0"
"8249","0","0","0","0","0","0","0","0","0"
"8250","0","0","0","0","0","0","0","0","0"
"8251","0","0","0","0","0","0","0","0","0"
"8252","0","0","0","0","0","0","0","0","0"
"8253","0.7525","0.7525","0.7525","0","0","0","0","0","0"
"8254","0.7637499999999999","0.7637499999999999","0.7637499999999999","0","0","0","0","0","0"
"8255","0","0","0","0","0","0","0","0","0"
"8256","0","0","0","0","0","0","0","0","0"
"8257","0","0","0","0","0","0","0","0","0"
"8258","0","0","0","0","0","0","0","0","0"
"8259","0","0","0","0","0","0","0","0","0"
"8260","0","0","0","0","0","0","0","0","0"
"8261","0","0","0","0","0","0","0","0","0"
"8262","0","0","0","0","0","0","0","0","0"
"8263","0.78625","0.78625","0.78625","0","0","0","0","0","0"
"8264","0","0","0","0","0","0","0","0","0"
"8265","0.74125","0.74125","0.74125","0","0","0","0","0","0"
"8266","0","0","0","0","0","0","0","0","0"
"8267","0.80875","0.80875","0.80875","0.7975","0.7975","0.7975","0","0","0"
"8268","0","0","0","0","0","0","0","0","0"
"8269","0","0","0","0","0","0","0","0","0"
"8270","0","0","0","0","0","0","0","0","0"
"8271","0","0","0","0","0","0","0","0","0"
"8272","0","0","0","0","0","0","0","0","0"
"8273","0","0","0","0","0","0","0","0","0"
"8274","0","0","0","0","0","0","0","0","0"
"8275","0","0","0","0","0","0","0","0","0"
"8276","0","0","0","0","0","0","0","0","0"
"8277","0.5275","0.5275","0.5275","0","0","0","0","0","0"
"8278","0","0","0","0","0","0","0","0","0"
"8279","0","0","0","0","0","0","0","0","0"
"8280","0.25750000000000006","0.25750000000000006","0.25750000000000006","0","0","0","0","0","0"
"8281","0","0","0","0","0","0","0","0","0"
"8282","0","0","0","0","0","0","0","0","0"
"8283","0","0","0","0","0","0","0","0","0"
"8285","0","0","0","0","0","0","0","0","0"
"8286","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"8287","0","0","0","0","0","0","0","0","0"
"8288","0.71875","0.71875","0.71875","0","0","0","0","0","0"
"8289","0.7075","0.7075","0.7075","0","0","0","0","0","0"
"8290","0","0","0","0.7075","0.7075","0.7075","0","0","0"
"8291","0.80875","0.80875","0.80875","0","0","0","0","0","0"
"8292","0.73","0.73","0.73","0.2237499999999999","0.2237499999999999","0.2237499999999999","0","0","0"
"8293","0","0","0","0.51625","0.51625","0.51625","0","0","0"
"8294","0.62875","0.62875","0.62875","0","0","0","0","0","0"
"8295","0","0","0","0","0","0","0","0","0"
"8296","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0","0","0"
"8297","0","0","0","0","0","0","0","0","0"
"8298","0","0","0","0","0","0","0","0","0"
"8299","0","0","0","0","0","0","0","0","0"
"8300","0","0","0","0","0","0","0","0","0"
"8301","0","0","0","0","0","0","0","0","0"
"8302","0.78625","0.78625","0.78625","0","0","0","0","0","0"
"8303","0","0","0","0","0","0","0","0","0"
"8304","0","0","0","0","0","0","0","0","0"
"8305","0","0","0","0","0","0","0","0","0"
"8306","0","0","0","0","0","0","0","0","0"
"8307","0","0","0","0","0","0","0","0","0"
"8308","0.35875","0.35875","0.35875","0","0","0","0","0","0"
"8309","0.7075","0.7075","0.7075","0.685","0.685","0.685","0","0","0"
"8310","0","0","0","0","0","0","0","0","0"
"8311","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0","0","0"
"8312","0","0","0","0","0","0","0","0","0"
"8313","0.71875","0.71875","0.71875","0","0","0","0","0","0"
"8314","0","0","0","0","0","0","0","0","0"
"8315","0","0","0","0","0","0","0","0","0"
"8316","0","0","0","0","0","0","0","0","0"
"8317","0","0","0","0","0","0","0","0","0"
"8318","0","0","0","0","0","0","0","0","0"
"8319","0","0","0","0","0","0","0","0","0"
"8320","0","0","0","0","0","0","0","0","0"
"8321","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0","0","0"
"8322","0.7525","0.7525","0.7525","0","0","0","0","0","0"
"8323","0.775","0.775","0.775","0","0","0","0","0","0"
"8324","0","0","0","0","0","0","0","0","0"
"8325","0","0","0","0","0","0","0","0","0"
"8326","0","0","0","0","0","0","0","0","0"
"8327","0","0","0","0","0","0","0","0","0"
"8328","0.6625","0.6625","0.6625","0","0","0","0","0","0"
"8329","0","0","0","0","0","0","0","0","0"
"8330","0.44875","0.44875","0.44875","0","0","0","0","0","0"
"8331","0","0","0","0","0","0","0","0","0"
"8332","0.7525","0.7525","0.7525","0","0","0","0","0","0"
"8333","0","0","0","0","0","0","0","0","0"
"8334","0","0","0","0","0","0","0","0","0"
"8335","0","0","0","0","0","0","0","0","0"
"8336","0","0","0","0","0","0","0","0","0"
"8337","0.235","0.235","0.235","0.7525","0.7525","0.7525","0","0","0"
"8338","0","0","0","0","0","0","0","0","0"
"8339","0","0","0","0","0","0","0","0","0"
"8340","0","0","0","0","0","0","0","0","0"
"8341","0.7525","0.7525","0.7525","0.74125","0.74125","0.74125","0","0","0"
"8342","0","0","0","0","0","0","0","0","0"
"8343","0","0","0","0","0","0","0","0","0"
"8344","0","0","0","0","0","0","0","0","0"
"8345","0","0","0","0","0","0","0","0","0"
"8346","0.73","0.73","0.73","0.7975","0.7975","0.7975","0","0","0"
"8347","0","0","0","0","0","0","0","0","0"
"8348","0","0","0","0","0","0","0","0","0"
"8349","0","0","0","0","0","0","0","0","0"
"8350","0","0","0","0","0","0","0","0","0"
"8351","0","0","0","0","0","0","0","0","0"
"8352","0","0","0","0","0","0","0","0","0"
"8353","0","0","0","0","0","0","0","0","0"
"8354","0.60625","0.60625","0.60625","0","0","0","0","0","0"
"8355","0","0","0","0","0","0","0","0","0"
"8356","0","0","0","0","0","0","0","0","0"
"8357","0","0","0","0.78625","0.78625","0.78625","0","0","0"
"8358","0","0","0","0","0","0","0","0","0"
"8359","0","0","0","0","0","0","0","0","0"
"8360","0","0","0","0","0","0","0","0","0"
"8361","0","0","0","0","0","0","0","0","0"
"8362","0","0","0","0","0","0","0","0","0"
"8363","0","0","0","0","0","0","0","0","0"
"8364","0","0","0","0","0","0","0","0","0"
"8365","0.80875","0.80875","0.80875","0","0","0","0","0","0"
"8366","0","0","0","0","0","0","0","0","0"
"8367","0","0","0","0","0","0","0","0","0"
"8368","0.35875","0.35875","0.35875","0.34750000000000003","0.34750000000000003","0.34750000000000003","0","0","0"
"8369","0","0","0","0","0","0","0","0","0"
"8370","0","0","0","0","0","0","0","0","0"
"8371","0","0","0","0","0","0","0","0","0"
"8372","0","0","0","0","0","0","0","0","0"
"8373","0.5275","0.5275","0.5275","0","0","0","0","0","0"
"8374","0","0","0","0","0","0","0","0","0"
"8375","0","0","0","0","0","0","0","0","0"
"8376","0","0","0","0","0","0","0","0","0"
"8377","0","0","0","0","0","0","0","0","0"
"8378","0","0","0","0","0","0","0","0","0"
"8379","0","0","0","0","0","0","0","0","0"
"8380","0.34750000000000003","0.34750000000000003","0.34750000000000003","0","0","0","0","0","0"
"8381","0","0","0","0","0","0","0","0","0"
"8382","0","0","0","0","0","0","0","0","0"
"8383","0","0","0","0","0","0","0","0","0"
"8384","0","0","0","0","0","0","0","0","0"
"8385","0.38125","0.38125","0.38125","0","0","0","0","0","0"
"8386","0","0","0","0","0","0","0","0","0"
"8387","0","0","0","0","0","0","0","0","0"
"8388","0","0","0","0","0","0","0","0","0"
"8389","0.73","0.73","0.73","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0"
"8390","0","0","0","0","0","0","0","0","0"
"8391","0","0","0","0","0","0","0","0","0"
"8392","0","0","0","0","0","0","0","0","0"
"8393","0","0","0","0","0","0","0","0","0"
"8394","0","0","0","0","0","0","0","0","0"
"8395","0","0","0","0","0","0","0","0","0"
"8396","0","0","0","0","0","0","0","0","0"
"8397","0","0","0","0","0","0","0","0","0"
"8398","0","0","0","0","0","0","0","0","0"
"8399","0.775","0.775","0.775","0","0","0","0","0","0"
"8400","0","0","0","0","0","0","0","0","0"
"8401","0","0","0","0","0","0","0","0","0"
"8402","0","0","0","0","0","0","0","0","0"
"8403","0","0","0","0.78625","0.78625","0.78625","0","0","0"
"8404","0","0","0","0","0","0","0","0","0"
"8405","0","0","0","0","0","0","0","0","0"
"8406","0.47124999999999995","0.47124999999999995","0.47124999999999995","0","0","0","0","0","0"
"8407","0","0","0","0","0","0","0","0","0"
"8408","0","0","0","0","0","0","0","0","0"
"8409","0.7525","0.7525","0.7525","0","0","0","0","0","0"
"8410","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0","0","0","0"
"8411","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0","0","0"
"8412","0","0","0","0","0","0","0","0","0"
"8413","0","0","0","0","0","0","0","0","0"
"8414","0","0","0","0","0","0","0","0","0"
"8415","0.7975","0.7975","0.7975","0","0","0","0","0","0"
"8416","0","0","0","0","0","0","0","0","0"
"8417","0","0","0","0","0","0","0","0","0"
"8418","0","0","0","0","0","0","0","0","0"
"8419","0","0","0","0","0","0","0","0","0"
"8420","0","0","0","0","0","0","0","0","0"
"8421","0","0","0","0","0","0","0","0","0"
"8422","0","0","0","0","0","0","0","0","0"
"8423","0","0","0","0","0","0","0","0","0"
"8424","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0","0","0","0"
"8425","0","0","0","0","0","0","0","0","0"
"8426","0.55","0.55","0.55","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0"
"8427","0","0","0","0","0","0","0","0","0"
"8428","0","0","0","0","0","0","0","0","0"
"8429","0","0","0","0","0","0","0","0","0"
"8430","0","0","0","0","0","0","0","0","0"
"8431","0","0","0","0","0","0","0","0","0"
"8432","0","0","0","0","0","0","0","0","0"
"8433","0","0","0","0.35875","0.35875","0.35875","0","0","0"
"8434","0.24624999999999997","0.24624999999999997","0.24624999999999997","0","0","0","0","0","0"
"8435","0","0","0","0","0","0","0","0","0"
"8436","0.60625","0.60625","0.60625","0.74125","0.74125","0.74125","0","0","0"
"8437","0.2799999999999999","0.2799999999999999","0.2799999999999999","0","0","0","0","0","0"
"8438","0","0","0","0","0","0","0","0","0"
"8439","0","0","0","0","0","0","0","0","0"
"8440","0.595","0.595","0.595","0","0","0","0","0","0"
"8441","0","0","0","0","0","0","0","0","0"
"8442","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0"
