"Step","breezy-sweep-4 - train/eps_reward","breezy-sweep-4 - train/eps_reward__MIN","breezy-sweep-4 - train/eps_reward__MAX","major-sweep-7 - train/eps_reward","major-sweep-7 - train/eps_reward__MIN","major-sweep-7 - train/eps_reward__MAX","twilight-sweep-4 - train/eps_reward","twilight-sweep-4 - train/eps_reward__MIN","twilight-sweep-4 - train/eps_reward__MAX","proud-sweep-1 - train/eps_reward","proud-sweep-1 - train/eps_reward__MIN","proud-sweep-1 - train/eps_reward__MAX","exalted-sweep-3 - train/eps_reward","exalted-sweep-3 - train/eps_reward__MIN","exalted-sweep-3 - train/eps_reward__MAX","proud-sweep-6 - train/eps_reward","proud-sweep-6 - train/eps_reward__MIN","proud-sweep-6 - train/eps_reward__MAX","tough-sweep-1 - train/eps_reward","tough-sweep-1 - train/eps_reward__MIN","tough-sweep-1 - train/eps_reward__MAX","warm-sweep-2 - train/eps_reward","warm-sweep-2 - train/eps_reward__MIN","warm-sweep-2 - train/eps_reward__MAX","sleek-sweep-8 - train/eps_reward","sleek-sweep-8 - train/eps_reward__MIN","sleek-sweep-8 - train/eps_reward__MAX"
"1800","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.82","0.82","0.82"
"1801","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.82","0.82","0.82","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0","0","0","0","0","0","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"1802","0","0","0","0","0","0","0.7975","0.7975","0.7975","0","0","0","0","0","0","0.37","0.37","0.37","0.595","0.595","0.595","0.7525","0.7525","0.7525","0","0","0"
"1803","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.7075","0.7075","0.7075","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0"
"1804","0","0","0","0.82","0.82","0.82","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.7075","0.7075","0.7075","0","0","0","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82"
"1805","0","0","0","0","0","0","0.685","0.685","0.685","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0","0","0","0","0","0","0"
"1806","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.865","0.865","0.865","0","0","0","0.09999999999999998","0.09999999999999998","0.09999999999999998","0","0","0","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"1807","0","0","0","0.7075","0.7075","0.7075","0.5725","0.5725","0.5725","0","0","0","0","0","0","0.5725","0.5725","0.5725","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.82","0.82","0.82"
"1808","0","0","0","0.7975","0.7975","0.7975","0.865","0.865","0.865","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.8425","0.8425","0.8425","0.91","0.91","0.91","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"1809","0.55","0.55","0.55","0","0","0","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.37","0.37","0.37","0.685","0.685","0.685","0","0","0","0","0","0","0","0","0"
"1810","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.685","0.685","0.685","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.775","0.775","0.775","0.4375","0.4375","0.4375","0.7075","0.7075","0.7075","0.235","0.235","0.235","0.7525","0.7525","0.7525","0","0","0"
"1811","0","0","0","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.8425","0.8425","0.8425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1812","0","0","0","0.7525","0.7525","0.7525","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0.7075","0.7075","0.7075","0","0","0","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625"
"1813","0","0","0","0","0","0","0.7075","0.7075","0.7075","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.7975","0.7975","0.7975","0.55","0.55","0.55","0","0","0"
"1814","0","0","0","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.6625","0.6625","0.6625","0","0","0"
"1815","0","0","0","0.55","0.55","0.55","0","0","0","0","0","0","0","0","0","0","0","0","0.6625","0.6625","0.6625","0.595","0.595","0.595","0.6625","0.6625","0.6625"
"1816","0.235","0.235","0.235","0.7525","0.7525","0.7525","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775","0","0","0"
"1817","0","0","0","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.55","0.55","0.55","0","0","0","0","0","0","0","0","0","0.775","0.775","0.775","0.73","0.73","0.73","0.685","0.685","0.685"
"1818","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.82","0.82","0.82","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0","0","0","0","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"1819","0","0","0","0.73","0.73","0.73","0.685","0.685","0.685","0","0","0","0","0","0","0","0","0","0.55","0.55","0.55","0.865","0.865","0.865","0.8875","0.8875","0.8875"
"1820","0.5725","0.5725","0.5725","0","0","0","0.5725","0.5725","0.5725","0.775","0.775","0.775","0","0","0","0.7975","0.7975","0.7975","0","0","0","0","0","0","0","0","0"
"1821","0","0","0","0.7075","0.7075","0.7075","0","0","0","0","0","0","0.82","0.82","0.82","0","0","0","0","0","0","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"1822","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0","0","0","0","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.7075","0.7075","0.7075"
"1823","0.82","0.82","0.82","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.73","0.73","0.73","0.7975","0.7975","0.7975","0","0","0","0.775","0.775","0.775","0","0","0","0","0","0","0","0","0"
"1824","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.25750000000000006","0.25750000000000006","0.25750000000000006","0","0","0","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.4375","0.4375","0.4375","0.685","0.685","0.685","0.82","0.82","0.82","0.685","0.685","0.685"
"1825","0","0","0","0","0","0","0.82","0.82","0.82","0","0","0","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0","0","0","0","0","0"
"1826","0.775","0.775","0.775","0","0","0","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.865","0.865","0.865","0","0","0","0","0","0","0","0","0"
"1827","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.7975","0.7975","0.7975","0","0","0","0.82","0.82","0.82","0","0","0","0","0","0","0","0","0"
"1828","0","0","0","0.8425","0.8425","0.8425","0.82","0.82","0.82","0","0","0","0","0","0","0","0","0","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.865","0.865","0.865"
"1829","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.685","0.685","0.685","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.5725","0.5725","0.5725","0","0","0"
"1830","0.5275","0.5275","0.5275","0.7525","0.7525","0.7525","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0.235","0.235","0.235","0","0","0","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"1831","0.685","0.685","0.685","0","0","0","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0","0","0","0.775","0.775","0.775","0","0","0","0","0","0","0","0","0"
"1832","0","0","0","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0.4375","0.4375","0.4375","0.775","0.775","0.775","0.595","0.595","0.595"
"1833","0","0","0","0.5725","0.5725","0.5725","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0","0","0","0","0.235","0.235","0.235","0.7975","0.7975","0.7975","0.685","0.685","0.685"
"1834","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.5725","0.5725","0.5725","0","0","0"
"1835","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.685","0.685","0.685","0","0","0","0.21250000000000002","0.21250000000000002","0.21250000000000002","0","0","0","0.7525","0.7525","0.7525","0","0","0","0.73","0.73","0.73"
"1836","0","0","0","0.82","0.82","0.82","0.865","0.865","0.865","0","0","0","0.865","0.865","0.865","0","0","0","0.775","0.775","0.775","0.235","0.235","0.235","0.8425","0.8425","0.8425"
"1837","0","0","0","0.3025","0.3025","0.3025","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0","0","0","0","0","0","0","0.595","0.595","0.595","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.6625","0.6625","0.6625"
"1838","0.6625","0.6625","0.6625","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.865","0.865","0.865","0.865","0.865","0.865","0.7075","0.7075","0.7075","0.865","0.865","0.865","0.55","0.55","0.55","0.865","0.865","0.865","0","0","0"
"1839","0","0","0","0.37","0.37","0.37","0.775","0.775","0.775","0","0","0","0","0","0","0","0","0","0.73","0.73","0.73","0","0","0","0.37","0.37","0.37"
"1840","0.55","0.55","0.55","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.685","0.685","0.685","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.39249999999999996","0.39249999999999996","0.39249999999999996","0","0","0"
"1841","0.7075","0.7075","0.7075","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.82","0.82","0.82","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.4375","0.4375","0.4375","0","0","0"
"1842","0","0","0","0.3025","0.3025","0.3025","0.5725","0.5725","0.5725","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"1843","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2799999999999999","0.2799999999999999","0.2799999999999999","0","0","0"
"1844","0","0","0","0","0","0","0.73","0.73","0.73","0","0","0","0.8425","0.8425","0.8425","0.55","0.55","0.55","0","0","0","0","0","0","0","0","0"
"1845","0","0","0","0.685","0.685","0.685","0.775","0.775","0.775","0","0","0","0.12250000000000005","0.12250000000000005","0.12250000000000005","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.55","0.55","0.55"
"1846","0.73","0.73","0.73","0.73","0.73","0.73","0.82","0.82","0.82","0.82","0.82","0.82","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.865","0.865","0.865","0.865","0.865","0.865","0","0","0"
"1847","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.37","0.37","0.37"
"1848","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.82","0.82","0.82","0.73","0.73","0.73","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0","0","0","0"
"1849","0","0","0","0.7075","0.7075","0.7075","0.8875","0.8875","0.8875","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.8875","0.8875","0.8875","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.73","0.73","0.73","0.7075","0.7075","0.7075"
"1850","0.775","0.775","0.775","0","0","0","0.595","0.595","0.595","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.39249999999999996","0.39249999999999996","0.39249999999999996","0","0","0","0","0","0","0","0","0"
"1851","0","0","0","0.7525","0.7525","0.7525","0","0","0","0","0","0","0","0","0","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.82","0.82","0.82","0.5725","0.5725","0.5725"
"1852","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.7975","0.7975","0.7975","0","0","0","0.7075","0.7075","0.7075","0","0","0","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.82","0.82","0.82"
"1853","0","0","0","0.73","0.73","0.73","0.685","0.685","0.685","0","0","0","0","0","0","0","0","0","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.8425","0.8425","0.8425"
"1854","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.6625","0.6625","0.6625","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.7975","0.7975","0.7975","0","0","0"
"1855","0","0","0","0.865","0.865","0.865","0.685","0.685","0.685","0.5275","0.5275","0.5275","0","0","0","0","0","0","0.6625","0.6625","0.6625","0.73","0.73","0.73","0.73","0.73","0.73"
"1856","0","0","0","0.5725","0.5725","0.5725","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.595","0.595","0.595","0","0","0","0.6625","0.6625","0.6625","0.82","0.82","0.82","0.55","0.55","0.55"
"1857","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.7075","0.7075","0.7075","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0"
"1858","0","0","0","0.865","0.865","0.865","0.595","0.595","0.595","0.82","0.82","0.82","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.865","0.865","0.865","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0","0","0"
"1859","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.775","0.775","0.775","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0","0","0","0","0","0","0"
"1860","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.73","0.73","0.73","0","0","0"
"1861","0.73","0.73","0.73","0.5275","0.5275","0.5275","0.6625","0.6625","0.6625","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0","0","0","0","0","0","0","0","0"
"1862","0","0","0","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.09999999999999998","0.09999999999999998","0.09999999999999998","0","0","0","0.6625","0.6625","0.6625","0","0","0","0","0","0","0.14500000000000002","0.14500000000000002","0.14500000000000002","0","0","0"
"1863","0.8875","0.8875","0.8875","0.82","0.82","0.82","0.8875","0.8875","0.8875","0","0","0","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.7525","0.7525","0.7525"
"1864","0","0","0","0.2799999999999999","0.2799999999999999","0.2799999999999999","0","0","0","0","0","0","0","0","0","0","0","0","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.7975","0.7975","0.7975","0.685","0.685","0.685"
"1865","0","0","0","0.4375","0.4375","0.4375","0.3025","0.3025","0.3025","0","0","0","0","0","0","0","0","0","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625"
"1866","0","0","0","0","0","0","0.82","0.82","0.82","0","0","0","0.865","0.865","0.865","0","0","0","0","0","0","0","0","0","0","0","0"
"1867","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.5725","0.5725","0.5725","0","0","0","0","0","0","0.39249999999999996","0.39249999999999996","0.39249999999999996","0","0","0"
"1868","0.73","0.73","0.73","0.6625","0.6625","0.6625","0.73","0.73","0.73","0.6625","0.6625","0.6625","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.37","0.37","0.37","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0"
"1869","0","0","0","0.775","0.775","0.775","0.8425","0.8425","0.8425","0.595","0.595","0.595","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.7975","0.7975","0.7975","0","0","0"
"1870","0","0","0","0.7075","0.7075","0.7075","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.4375","0.4375","0.4375","0","0","0"
"1871","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.91","0.91","0.91","0.8875","0.8875","0.8875","0.91","0.91","0.91","0.91","0.91","0.91"
"1872","0","0","0","0.6625","0.6625","0.6625","0.865","0.865","0.865","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"1873","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.2799999999999999","0.2799999999999999","0.2799999999999999","0","0","0","0","0","0","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625"
"1874","0","0","0","0.595","0.595","0.595","0","0","0","0","0","0","0","0","0","0","0","0","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.7525","0.7525","0.7525","0.235","0.235","0.235"
"1875","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0","0","0","0.37","0.37","0.37","0","0","0","0","0","0","0.865","0.865","0.865","0","0","0"
"1876","0.16749999999999998","0.16749999999999998","0.16749999999999998","0","0","0","0","0","0","0","0","0","0","0","0","0.6625","0.6625","0.6625","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"1877","0","0","0","0","0","0","0.73","0.73","0.73","0","0","0","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.5725","0.5725","0.5725","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.5275","0.5275","0.5275","0","0","0"
"1878","0","0","0","0.6625","0.6625","0.6625","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0","0","0","0","0.73","0.73","0.73","0.595","0.595","0.595","0.595","0.595","0.595"
"1879","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.775","0.775","0.775","0","0","0","0.73","0.73","0.73","0","0","0","0","0","0","0.775","0.775","0.775","0","0","0"
